,var38,var15,TARGET
6597,117310.979016,52,0
6598,106522.53,35,0
6599,117310.979016,42,0
6600,62719.11,56,0
6601,117310.979016,25,0
6602,57993.3,26,0
6603,98673.33,42,1
6604,117489.39,25,0
6605,117310.979016,52,0
6606,180978.96,37,0
6607,117310.979016,23,0
6608,104604.45,29,0
6609,117310.979016,44,0
6610,65849.64,38,0
6611,127261.8,13,0
6612,36339.93,27,0
6613,74465.61,35,1
6614,71828.52,50,0
6615,105590.58,26,0
6616,155198.64,25,0
6617,78828.3,24,0
6618,212292.3,23,0
6619,117310.979016,70,0
6620,117310.979016,38,0
6621,165518.91,48,0
6622,109640.55,35,0
6623,98162.97,47,0
6624,117310.979016,59,0
6625,36596.49,37,0
6626,65917.8,25,0
6627,57437.43,23,0
6628,117310.979016,23,0
6629,30734.88,25,0
6630,117310.979016,23,0
6631,64164.3,54,0
6632,52286.43,32,0
6633,60260.85,27,0
6634,42252.39,23,0
6635,51239.25,46,0
6636,75675.54,46,0
6637,117310.979016,43,0
6638,117310.979016,24,0
6639,92356.26,23,0
6640,117310.979016,48,0
6641,117310.979016,23,0
6642,11325.36,26,0
6643,73038.99,28,0
6644,103033.23,23,0
6645,114794.01,28,0
6646,117310.979016,61,0
6647,98718.51,60,0
6648,121015.29,24,0
6649,86555.19,23,0
6650,91749.48,61,0
6651,321530.76,34,0
6652,76688.97,49,0
6653,117310.979016,29,0
6654,117310.979016,41,0
6655,62567.4,23,0
6656,55244.22,23,0
6657,68249.22,40,0
6658,290233.35,38,0
6659,20718.78,23,0
6660,111084.57,41,0
6661,171199.23,25,0
6662,48623.61,23,0
6663,92565.48,22,0
6664,42279.39,66,0
6665,117310.979016,62,0
6666,222305.31,24,0
6667,117310.979016,23,0
6668,117310.979016,23,0
6669,80648.43,23,0
6670,67548.93,49,0
6671,95808.93,47,0
6672,117310.979016,27,0
6673,54678.21,28,0
6674,76666.26,23,0
6675,117310.979016,22,0
6676,96197.76,27,0
6677,67226.34,29,0
6678,51269.79,32,0
6679,117310.979016,38,0
6680,25710.18,56,0
6681,44366.67,24,0
6682,149256.63,30,0
6683,144003.99,23,0
6684,44268.75,23,0
6685,381229.32,27,0
6686,117310.979016,64,0
6687,117310.979016,53,0
6688,45271.26,41,0
6689,37983.78,22,0
6690,150765.12,35,0
6691,43370.76,25,0
6692,66914.64,34,1
6693,70553.1,67,0
6694,117310.979016,23,0
6695,150860.52,37,0
6696,85188.18,33,0
6697,107718.96,39,1
6698,76421.94,27,0
6699,107332.68,35,0
6700,50573.46,34,0
6701,44156.16,23,0
6702,70396.71,23,0
6703,117310.979016,46,0
6704,106691.34,23,0
6705,369499.2,74,0
6706,77637.21,23,0
6707,43675.17,44,0
6708,147044.28,32,0
6709,46670.22,34,0
6710,118514.37,59,0
6711,62582.85,48,0
6712,97034.49,23,0
6713,198915.48,23,0
6714,64138.02,39,0
6715,117310.979016,70,0
6716,111733.92,23,0
6717,34858.14,37,1
6718,117310.979016,33,1
6719,107628.06,23,0
6720,117310.979016,37,0
6721,44025.9,29,0
6722,66329.1,42,0
6723,131184.36,23,0
6724,94558.02,23,0
6725,184316.01,23,0
6726,153154.35,23,0
6727,66701.37,43,0
6728,66907.11,25,0
6729,198533.37,25,0
6730,117310.979016,23,0
6731,119997.72,24,0
6732,203446.8,46,0
6733,82614.21,23,0
6734,117310.979016,23,0
6735,156696.48,25,0
6736,47765.67,30,0
6737,156465.03,25,0
6738,292920.99,23,0
6739,110098.32,63,0
6740,35911.26,53,0
6741,126940.17,64,0
6742,46289.61,24,0
6743,83627.19,25,0
6744,60292.32,58,0
6745,143514.9,24,0
6746,83047.23,23,0
6747,30414.36,23,0
6748,53325.45,24,0
6749,84600.63,23,0
6750,74396.58,23,0
6751,48564.24,23,0
6752,137547.09,23,0
6753,117310.979016,25,0
6754,78230.85,23,0
6755,126893.13,23,0
6756,65913.69,25,0
6757,200296.02,28,0
6758,38298.39,27,0
6759,53699.37,60,0
6760,117310.979016,24,0
6761,111322.23,32,0
6762,80737.02,32,0
6763,40486.95,23,0
6764,117310.979016,25,0
6765,240421.5,24,0
6766,166096.17,23,0
6767,109113.57,38,0
6768,271361.25,23,0
6769,120063.51,23,0
6770,213668.07,23,0
6771,117310.979016,33,0
6772,97336.95,24,0
6773,78099.06,23,0
6774,41407.62,74,0
6775,492034.29,23,0
6776,143543.58,82,0
6777,91260.03,34,0
6778,117310.979016,24,0
6779,71284.17,24,0
6780,117310.979016,35,0
6781,58228.5,25,0
6782,42216.42,37,0
6783,117310.979016,34,0
6784,117310.979016,22,0
6785,379039.53,23,0
6786,94896.84,23,0
6787,92906.19,27,0
6788,86490.6,29,0
6789,164763.78,23,0
6790,181053.9,23,0
6791,70203.84,23,0
6792,117310.979016,44,0
6793,88353.12,23,0
6794,71223.12,37,0
6795,99433.62,26,0
6796,92000.67,28,0
6797,57384.84,23,0
6798,250989.39,23,0
6799,117310.979016,64,0
6800,151027.74,30,0
6801,292985.94,44,0
6802,87488.91,26,0
6803,44265.12,46,0
6804,126459.87,46,0
6805,65582.64,46,0
6806,118376.67,27,0
6807,70014.36,80,1
6808,117310.979016,24,0
6809,117310.979016,23,0
6810,83349.45,45,0
6811,36703.32,27,0
6812,55159.83,23,0
6813,214302.54,30,0
6814,110551.17,40,0
6815,30192.99,30,0
6816,501182.7,23,0
6817,106188.39,23,0
6818,114878.13,23,0
6819,75417.63,45,0
6820,58921.26,24,0
6821,51484.5,23,0
6822,117310.979016,47,0
6823,117310.979016,24,0
6824,117310.979016,44,0
6825,50297.7,25,0
6826,102979.38,25,0
6827,50944.41,24,0
6828,70572.66,23,0
6829,123801.93,23,0
6830,42926.4,26,0
6831,106395.15,24,0
6832,215653.56,23,0
6833,51255.75,24,0
6834,102888.3,23,0
6835,92367.9,26,0
6836,123131.4,23,0
6837,33184.02,26,0
6838,439614.66,30,0
6839,237806.97,28,0
6840,117310.979016,44,0
6841,80785.59,28,1
6842,73721.13,28,0
6843,117310.979016,23,0
6844,104433.48,23,0
6845,57657.21,23,0
6846,75107.28,32,0
6847,184324.95,23,0
6848,111109.95,23,0
6849,117310.979016,58,0
6850,117310.979016,26,0
6851,187768.05,51,0
6852,314007.48,23,0
6853,54219.36,31,0
6854,82477.29,50,0
6855,81189.6,60,0
6856,117310.979016,26,0
6857,117310.979016,23,0
6858,130280.55,23,0
6859,92347.47,32,0
6860,126849.39,23,0
6861,248762.28,24,0
6862,93100.35,24,0
6863,40319.55,27,0
6864,87760.05,40,0
6865,111297.03,51,0
6866,90035.13,45,0
6867,354239.22,23,0
6868,117310.979016,59,0
6869,117310.979016,42,0
6870,83380.56,25,0
6871,44259.78,80,0
6872,99220.29,35,0
6873,117310.979016,24,0
6874,235977.12,55,0
6875,70131.15,25,0
6876,258809.1,58,0
6877,117310.979016,33,0
6878,219994.62,52,0
6879,108610.83,26,0
6880,79451.49,23,0
6881,42844.11,23,0
6882,117310.979016,24,0
6883,115819.35,40,0
6884,167301.54,43,0
6885,44588.73,23,0
6886,103554.48,24,0
6887,117310.979016,27,0
6888,115165.32,23,0
6889,42882.39,23,0
6890,117310.979016,25,0
6891,117310.979016,44,0
6892,55404.9,23,0
6893,117310.979016,44,0
6894,117310.979016,26,0
6895,238197.03,38,0
6896,117310.979016,22,0
6897,68184.63,29,0
6898,117310.979016,23,0
6899,44001.24,23,0
6900,44691.3,32,0
6901,57276.33,44,0
6902,110726.64,44,0
6903,68450.19,57,0
6904,191350.17,27,0
6905,117310.979016,23,0
6906,185658.66,48,0
6907,64724.64,31,0
6908,117310.979016,23,0
6909,117310.979016,89,0
6910,39948.75,61,0
6911,117310.979016,49,0
6912,189287.31,49,0
6913,99737.73,28,0
6914,190269.06,22,0
6915,121867.59,27,0
6916,117310.979016,23,0
6917,120726.96,23,0
6918,194807.94,24,0
6919,1014885.57,61,0
6920,95328.84,23,0
6921,136482.75,38,0
6922,117310.979016,31,0
6923,117310.979016,23,0
6924,228546.6,23,0
6925,117310.979016,43,0
6926,97215.6,38,0
6927,47531.01,23,0
6928,111923.64,25,0
6929,72876.57,31,0
6930,33615.12,61,0
6931,117310.979016,31,0
6932,82617.78,28,0
6933,117310.979016,45,0
6934,68722.86,25,0
6935,117310.979016,25,0
6936,59452.23,26,0
6937,137215.62,46,0
6938,83714.46,23,0
6939,174453.9,50,0
6940,83798.28,43,0
6941,218581.05,23,0
6942,116157.33,40,0
6943,113464.53,44,0
6944,117310.979016,86,0
6945,75210.54,23,0
6946,93598.26,50,0
6947,36911.16,23,0
6948,81436.47,76,0
6949,117310.979016,23,0
6950,117310.979016,67,0
6951,34455.78,24,0
6952,117310.979016,44,0
6953,79643.46,35,0
6954,100983.6,27,0
6955,54159.18,23,0
6956,38150.55,37,1
6957,87356.67,35,0
6958,204605.73,23,0
6959,48037.62,23,0
6960,120136.38,55,0
6961,34352.01,56,0
6962,137867.49,24,0
6963,52826.1,23,0
6964,117310.979016,26,0
6965,154643.91,23,0
6966,117310.979016,32,0
6967,194151.99,24,0
6968,85608.87,23,0
6969,98415.78,27,0
6970,373194.93,23,0
6971,21869.73,24,0
6972,53549.58,56,0
6973,155473.59,49,0
6974,132089.31,23,0
6975,136088.13,39,0
6976,99703.92,35,0
6977,147830.79,49,1
6978,90073.17,42,0
6979,104961.78,27,0
6980,125233.56,23,0
6981,194257.95,46,0
6982,74279.55,23,0
6983,92560.05,43,0
6984,57932.88,23,0
6985,117310.979016,65,0
6986,42076.32,24,0
6987,117310.979016,52,0
6988,83400.9,26,0
6989,76651.29,25,0
6990,95049.54,27,0
6991,117310.979016,26,0
6992,42403.35,35,0
6993,66221.13,54,1
6994,165694.92,53,0
6995,101773.02,23,0
6996,206066.16,31,0
6997,129065.91,25,0
6998,102732.06,40,0
6999,137873.1,22,0
7000,117310.979016,23,0
7001,88928.49,30,0
7002,149537.49,27,0
7003,117310.979016,43,0
7004,60513.78,23,0
7005,117310.979016,25,0
7006,90610.77,25,0
7007,100497.96,38,0
7008,117310.979016,31,1
7009,117310.979016,71,0
7010,66075.9,26,0
7011,75455.79,76,0
7012,117310.979016,23,0
7013,147595.56,45,0
7014,55307.22,24,0
7015,72264.66,23,0
7016,50148.0,32,0
7017,107138.85,25,0
7018,158571.27,22,0
7019,295423.47,24,0
7020,91446.81,23,0
7021,44745.6,23,0
7022,135679.77,34,0
7023,33610.71,30,0
7024,115779.21,38,0
7025,148781.16,23,0
7026,161934.0,27,0
7027,117310.979016,23,0
7028,85082.55,23,0
7029,42769.92,53,0
7030,42442.26,23,0
7031,86158.74,38,0
7032,210341.79,53,0
7033,56881.56,28,0
7034,65483.19,69,0
7035,248252.88,23,0
7036,54515.91,35,0
7037,117310.979016,26,0
7038,117310.979016,26,0
7039,120167.79,26,0
7040,69256.5,46,1
7041,56052.84,27,0
7042,52231.2,40,0
7043,117310.979016,85,0
7044,117310.979016,47,0
7045,63602.82,24,0
7046,151624.23,33,0
7047,56721.54,34,0
7048,106685.94,40,0
7049,254136.45,25,0
7050,61903.08,41,0
7051,28035.27,24,0
7052,117310.979016,25,0
7053,117310.979016,44,0
7054,71180.97,46,0
7055,117310.979016,22,0
7056,117310.979016,30,0
7057,59102.55,27,0
7058,117310.979016,40,0
7059,49174.44,33,0
7060,59139.69,34,0
7061,117310.979016,43,0
7062,117310.979016,26,0
7063,77722.77,23,0
7064,111593.88,23,0
7065,105588.66,72,0
7066,105845.61,23,0
7067,90062.7,51,0
7068,100020.36,35,0
7069,117310.979016,33,0
7070,153888.03,33,0
7071,117310.979016,26,0
7072,91425.84,44,0
7073,86688.3,44,0
7074,117310.979016,34,0
7075,88851.69,28,0
7076,105336.57,49,0
7077,277170.06,23,0
7078,215062.68,57,0
7079,75979.86,25,0
7080,498834.9,29,0
7081,182220.6,62,0
7082,236144.76,24,0
7083,109942.56,24,0
7084,414383.85,59,0
7085,117310.979016,23,0
7086,77883.0,23,0
7087,198243.9,25,0
7088,90947.19,34,0
7089,93074.16,23,0
7090,78953.58,23,0
7091,92777.88,45,0
7092,116009.43,43,0
7093,90806.34,22,0
7094,47406.87,46,0
7095,278061.57,23,0
7096,94252.02,37,0
7097,38589.06,24,0
7098,163512.93,26,0
7099,144889.71,36,0
7100,117310.979016,24,0
7101,181665.99,24,0
7102,104724.33,23,0
7103,75868.53,23,0
7104,117310.979016,23,0
7105,37279.89,46,0
7106,107247.12,47,0
7107,52925.58,32,0
7108,97053.51,26,0
7109,42983.37,23,0
7110,67484.79,36,0
7111,117310.979016,23,0
7112,134826.87,23,0
7113,45332.34,31,1
7114,117310.979016,33,0
7115,57563.34,28,0
7116,92452.86,23,0
7117,96119.07,23,0
7118,142287.36,23,0
7119,117310.979016,23,0
7120,67922.19,26,0
7121,117310.979016,26,0
7122,217063.14,23,0
7123,125608.5,23,0
7124,69061.47,23,0
7125,25257.27,25,0
7126,21506.7,23,0
7127,117310.979016,41,0
7128,44735.19,56,0
7129,74388.75,23,0
7130,117310.979016,40,1
7131,136584.36,23,0
7132,97081.14,28,0
7133,51354.39,38,0
7134,70830.6,52,0
7135,123262.14,24,0
7136,102722.82,28,0
7137,39038.19,37,0
7138,149025.6,44,0
7139,117310.979016,36,0
7140,161320.92,35,0
7141,100534.11,23,0
7142,113561.31,56,0
7143,70833.15,87,0
7144,117310.979016,34,0
7145,117310.979016,43,0
7146,55815.96,28,0
7147,55938.0,35,1
7148,117310.979016,27,0
7149,77746.8,47,0
7150,81791.31,25,0
7151,74069.19,42,0
7152,220940.28,23,0
7153,117310.979016,31,0
7154,124934.67,38,0
7155,94192.56,24,0
7156,51769.08,26,1
7157,193246.05,23,0
7158,44633.76,31,0
7159,117310.979016,43,0
7160,67751.82,23,0
7161,117310.979016,24,0
7162,167231.58,31,0
7163,117310.979016,27,0
7164,61907.58,26,0
7165,135987.3,45,0
7166,27247.05,29,0
7167,176330.7,23,0
7168,67599.3,42,0
7169,49689.33,23,0
7170,77040.63,23,0
7171,84065.64,23,0
7172,57447.15,24,0
7173,61645.17,62,0
7174,117310.979016,48,0
7175,97055.94,42,1
7176,129065.64,45,0
7177,117310.979016,23,0
7178,132584.67,26,0
7179,117310.979016,22,0
7180,58168.62,40,0
7181,117310.979016,63,0
7182,117310.979016,23,0
7183,120380.79,37,0
7184,52336.77,25,0
7185,84463.26,25,0
7186,77548.68,23,0
7187,69989.25,41,0
7188,117310.979016,51,0
7189,89209.44,25,0
7190,75172.11,57,0
7191,164254.86,23,0
7192,230665.14,29,1
7193,117310.979016,55,0
7194,93268.29,23,0
7195,117310.979016,34,0
7196,117310.979016,40,0
7197,99194.46,34,0
7198,37246.5,30,0
7199,102094.89,23,0
7200,67215.6,23,0
7201,102223.44,64,1
7202,243929.82,23,0
7203,63580.74,72,0
7204,35641.68,24,0
7205,104374.98,23,0
7206,43630.5,23,0
7207,16615.92,32,0
7208,113328.57,56,0
7209,50940.0,29,0
7210,64670.22,23,0
7211,77234.79,53,0
7212,61151.58,24,0
7213,70217.82,23,0
7214,114608.31,63,0
7215,45131.67,23,0
7216,43928.28,23,0
7217,394862.46,25,0
7218,56291.37,24,0
7219,86423.76,24,0
7220,121266.57,24,0
7221,46435.08,31,0
7222,123230.67,40,0
7223,213777.84,23,0
7224,54560.13,39,0
7225,211268.49,23,0
7226,117310.979016,23,0
7227,117310.979016,23,0
7228,117499.83,63,0
7229,52349.25,54,0
7230,117310.979016,23,0
7231,99689.82,44,0
7232,99115.38,40,0
7233,71201.82,23,0
7234,27111.75,24,0
7235,81657.6,32,0
7236,101912.4,43,0
7237,117310.979016,23,0
7238,126397.59,23,0
7239,66269.82,39,0
7240,90533.1,25,0
7241,65861.7,23,0
7242,120735.3,32,0
7243,34978.26,23,0
7244,117310.979016,23,0
7245,105934.05,26,0
7246,65465.49,28,0
7247,137545.26,59,0
7248,42263.22,29,0
7249,335276.73,25,0
7250,41059.44,26,0
7251,85044.36,28,0
7252,110140.71,24,0
7253,122334.93,50,0
7254,45638.97,33,0
7255,37039.29,35,0
7256,116199.87,30,0
7257,117310.979016,30,0
7258,104721.72,22,0
7259,32097.81,23,0
7260,78118.26,25,0
7261,180595.17,26,0
7262,1019558.07,27,1
7263,172294.59,23,0
7264,373182.72,23,0
7265,136022.91,24,0
7266,44934.87,34,0
7267,79725.39,54,0
7268,117310.979016,62,0
7269,117310.979016,23,0
7270,195326.61,23,0
7271,67231.17,35,0
7272,116676.63,25,0
7273,48694.14,33,0
7274,86050.2,46,0
7275,133022.1,23,0
7276,424413.78,84,0
7277,97000.59,28,0
7278,117310.979016,23,0
7279,170514.72,24,0
7280,117310.979016,33,0
7281,97682.46,55,0
7282,117310.979016,50,0
7283,120456.54,23,0
7284,82421.28,37,0
7285,117310.979016,26,0
7286,66499.77,39,0
7287,117310.979016,23,0
7288,117310.979016,31,0
7289,68372.4,24,0
7290,103292.25,23,0
7291,34377.27,56,0
7292,117310.979016,33,0
7293,135788.67,23,0
7294,314872.92,51,0
7295,164540.31,41,0
7296,48255.3,23,0
7297,117310.979016,27,0
7298,166462.26,23,0
7299,50583.93,24,0
7300,92070.54,23,0
7301,117310.979016,24,0
7302,162600.75,23,0
7303,116452.65,22,0
7304,211802.7,36,1
7305,106465.23,40,0
7306,154402.41,39,0
7307,46159.98,23,0
7308,149040.09,24,0
7309,54900.93,71,0
7310,181686.24,37,0
7311,263873.67,23,0
7312,30695.37,39,0
7313,33387.39,28,1
7314,117310.979016,35,0
7315,117310.979016,23,0
7316,117310.979016,39,0
7317,43825.92,35,0
7318,117310.979016,25,0
7319,149466.93,29,0
7320,146423.94,43,1
7321,98424.69,26,0
7322,117310.979016,24,0
7323,117310.979016,27,0
7324,31930.8,38,0
7325,78909.15,23,0
7326,40442.97,39,0
7327,117310.979016,48,0
7328,74253.75,40,0
7329,70175.97,44,0
7330,40796.25,23,0
7331,187444.14,23,0
7332,193037.52,31,0
7333,144564.24,23,0
7334,85565.25,32,0
7335,712572.69,59,0
7336,117310.979016,28,0
7337,94077.6,29,0
7338,76411.95,48,0
7339,15859.5,37,0
7340,155659.32,23,0
7341,139399.23,26,0
7342,117310.979016,46,0
7343,117310.979016,57,0
7344,117310.979016,29,0
7345,95889.03,43,0
7346,58726.77,27,0
7347,162949.83,24,0
7348,117310.979016,23,0
7349,55465.23,43,0
7350,60829.02,30,1
7351,68137.26,25,0
7352,117310.979016,35,0
7353,148718.58,23,0
7354,52617.96,23,0
7355,87351.0,23,0
7356,117310.979016,54,0
7357,86819.91,27,0
7358,90531.36,23,0
7359,97647.0,32,0
7360,66927.63,27,0
7361,64767.24,53,0
7362,122004.96,34,0
7363,117310.979016,37,0
7364,54140.16,36,1
7365,423580.5,30,0
7366,137587.92,25,0
7367,117310.979016,30,0
7368,42343.08,45,0
7369,60885.75,36,0
7370,83876.76,29,0
7371,117310.979016,26,0
7372,87327.36,29,0
7373,117310.979016,23,0
7374,286729.98,47,0
7375,51898.8,23,0
7376,117310.979016,23,0
7377,97873.08,29,0
7378,126414.09,44,0
7379,75596.04,23,0
7380,54422.82,24,0
7381,117310.979016,24,0
7382,79477.05,43,0
7383,161485.02,45,0
7384,156980.55,23,0
7385,266838.09,53,0
7386,55914.93,27,0
7387,117310.979016,38,0
7388,53324.46,23,0
7389,283501.38,23,1
7390,117310.979016,33,0
7391,154523.04,23,0
7392,62494.47,23,0
7393,88288.14,56,0
7394,117310.979016,25,0
7395,65484.51,23,0
7396,144077.88,50,0
7397,54741.33,23,0
7398,117310.979016,23,0
7399,62447.61,23,0
7400,80771.34,23,0
7401,142276.62,45,0
7402,130292.13,35,0
7403,275991.36,23,0
7404,117310.979016,23,0
7405,79753.74,24,0
7406,94660.56,45,1
7407,73806.81,24,0
7408,84824.52,42,0
7409,74405.43,44,0
7410,66917.31,45,0
7411,165020.52,23,0
7412,117310.979016,25,0
7413,75119.1,27,0
7414,179374.17,23,0
7415,112537.17,32,0
7416,721559.76,24,0
7417,410635.32,68,0
7418,73418.67,83,0
7419,140472.36,59,0
7420,117310.979016,44,0
7421,148343.61,24,0
7422,278080.41,23,0
7423,111674.61,42,0
7424,117310.979016,49,0
7425,105645.18,42,0
7426,57845.01,65,0
7427,182573.46,30,0
7428,119315.31,37,0
7429,161510.28,23,0
7430,50181.09,23,0
7431,112148.79,26,0
7432,126063.6,25,0
7433,84256.74,27,0
7434,73760.13,37,0
7435,458500.05,33,0
7436,161172.24,23,0
7437,97774.5,23,0
7438,280243.23,23,0
7439,160633.62,72,0
7440,78559.71,26,1
7441,107309.55,24,0
7442,33425.28,26,1
7443,147457.89,24,0
7444,286884.3,35,0
7445,117310.979016,25,0
7446,76887.03,23,0
7447,117310.979016,54,1
7448,42571.44,24,0
7449,153903.3,27,0
7450,117310.979016,23,0
7451,117310.979016,23,0
7452,61689.66,56,0
7453,86065.86,23,0
7454,30175.92,70,0
7455,117310.979016,28,0
7456,93773.64,34,0
7457,77224.02,23,0
7458,133422.12,23,0
7459,117310.979016,23,0
7460,116015.52,50,0
7461,108234.78,23,0
7462,158122.17,42,0
7463,82276.11,40,0
7464,119279.61,23,0
7465,117310.979016,40,0
7466,117310.979016,23,0
7467,57423.3,23,0
7468,290455.29,10,0
7469,129597.3,23,0
7470,149780.13,46,0
7471,54553.74,23,0
7472,90540.93,26,0
7473,78846.24,39,0
7474,56095.2,25,0
7475,123647.79,22,0
7476,114503.94,55,0
7477,109944.42,38,0
7478,117310.979016,32,0
7479,82649.91,41,1
7480,94799.94,26,0
7481,47272.35,24,0
7482,58215.81,23,0
7483,117310.979016,23,0
7484,30342.45,24,0
7485,117310.979016,40,0
7486,28153.68,23,0
7487,636463.62,23,0
7488,51939.45,23,0
7489,142828.2,50,0
7490,78091.86,23,0
7491,117310.979016,23,0
7492,60286.68,39,0
7493,130522.11,23,0
7494,117310.979016,25,0
7495,84541.53,23,0
7496,36987.72,36,1
7497,159870.27,23,0
7498,153623.79,24,0
7499,41009.79,23,0
7500,124665.96,25,0
7501,117310.979016,23,0
7502,68118.42,25,0
7503,149899.32,23,0
7504,122617.68,23,0
7505,79696.86,34,0
7506,94567.68,44,0
7507,235967.13,23,0
7508,117310.979016,39,0
7509,38672.97,68,0
7510,84169.11,25,0
7511,106834.95,39,0
7512,117310.979016,23,0
7513,117310.979016,77,0
7514,97325.04,42,0
7515,74991.42,38,1
7516,99707.94,41,0
7517,145669.26,25,0
7518,117310.979016,25,0
7519,53065.35,23,0
7520,51509.34,23,0
7521,131419.59,37,0
7522,173886.78,56,0
7523,74443.35,33,0
7524,130737.06,30,0
7525,94444.2,32,0
7526,117310.979016,23,0
7527,43173.81,23,0
7528,230700.48,23,0
7529,136137.18,23,0
7530,117310.979016,35,0
7531,113898.57,45,0
7532,69519.27,27,0
7533,117310.979016,23,0
7534,66043.92,24,0
7535,50197.77,33,0
7536,144232.11,50,0
7537,38655.87,26,1
7538,166761.09,23,0
7539,194806.35,23,0
7540,61162.95,23,0
7541,107237.7,27,0
7542,184873.14,40,0
7543,142868.37,24,0
7544,245170.86,38,0
7545,117310.979016,37,0
7546,117066.36,37,0
7547,301835.43,23,0
7548,90595.41,23,0
7549,117310.979016,23,0
7550,92475.96,23,0
7551,97506.69,34,0
7552,55045.32,27,0
7553,117310.979016,29,0
7554,126809.43,23,0
7555,69141.18,62,0
7556,117310.979016,57,0
7557,117310.979016,35,0
7558,30061.2,27,0
7559,94494.54,39,0
7560,87827.07,25,0
7561,38198.46,24,0
7562,79747.5,70,0
7563,57736.89,26,0
7564,98769.12,29,0
7565,17059.5,35,0
7566,40052.28,46,0
7567,67392.36,25,0
7568,138742.02,48,0
7569,137358.87,41,0
7570,78880.92,27,0
7571,117310.979016,28,0
7572,195021.66,43,0
7573,117310.979016,32,0
7574,115206.45,23,0
7575,145947.45,50,0
7576,61378.14,39,0
7577,69097.2,25,0
7578,117310.979016,24,0
7579,97668.12,26,0
7580,77787.18,23,0
7581,51081.99,23,0
7582,117310.979016,23,0
7583,117310.979016,38,0
7584,62928.57,24,0
7585,118676.76,22,0
7586,117310.979016,46,0
7587,90006.42,23,0
7588,141793.26,49,0
7589,117310.979016,45,0
7590,129615.81,34,0
7591,117310.979016,24,0
7592,45882.0,26,0
7593,93165.69,25,0
7594,68343.39,43,0
7595,139702.83,53,0
7596,190995.03,23,0
7597,128825.79,51,0
7598,110618.55,39,1
7599,92177.7,23,0
7600,55418.7,28,0
7601,114434.34,47,0
7602,28202.13,28,0
7603,43347.93,23,0
7604,117310.979016,25,0
7605,50722.92,22,0
7606,147480.06,28,0
7607,93037.68,59,0
7608,114283.32,50,0
7609,56360.97,41,0
7610,521297.28,70,0
7611,77370.0,39,0
7612,81447.81,23,0
7613,265995.24,58,0
7614,257637.12,23,0
7615,117310.979016,27,0
7616,117310.979016,23,0
7617,112083.33,30,0
7618,103631.7,39,0
7619,151348.86,23,0
7620,175787.28,23,0
7621,69067.95,31,0
7622,117310.979016,32,0
7623,68961.81,44,0
7624,363113.79,24,0
7625,92311.41,28,0
7626,87281.4,23,0
7627,110690.37,27,0
7628,55192.38,53,0
7629,82706.31,24,0
7630,117310.979016,23,0
7631,54307.17,36,0
7632,117310.979016,23,0
7633,86103.3,32,0
7634,117310.979016,28,0
7635,117310.979016,38,0
7636,39460.32,23,0
7637,58793.52,39,0
7638,104183.64,23,0
7639,221034.87,23,0
7640,64321.89,23,0
7641,107011.2,23,0
7642,117310.979016,42,0
7643,234442.89,88,0
7644,97237.83,23,0
7645,117310.979016,36,0
7646,75893.37,25,0
7647,81801.0,40,0
7648,32594.1,28,0
7649,69433.02,23,0
7650,81896.7,46,0
7651,38166.39,41,0
7652,117310.979016,23,0
7653,99559.5,27,0
7654,117310.979016,23,0
7655,181287.42,35,0
7656,94048.68,23,0
7657,111312.39,37,0
7658,133644.96,26,0
7659,87719.34,26,0
7660,117310.979016,78,0
7661,92244.3,23,0
7662,111219.57,39,0
7663,93307.35,31,0
7664,108028.41,86,0
7665,256329.99,26,0
7666,58500.0,32,0
7667,117310.979016,24,0
7668,88209.24,23,0
7669,205779.03,24,0
7670,109074.09,33,0
